Job Title,Employment Type,Expertise Level,Company Location,Salary in USD,Company Size,Year
Machine Learning Scientist,Full-Time,Expert,United States,144000,Medium,2022
Data Analyst,Full-Time,Junior,United States,150000,Large,2022
Data Scientist,Full-Time,Intermediate,Indonesia,53416,Large,2022
Applied Data Scientist,Full-Time,Junior,Austria,50000,Medium,2022
Cloud Data Architect,Full-Time,Expert,United States,250000,Large,2021
Research Scientist,Full-Time,Director,Netherlands,84053,Large,2022
Data Scientist,Full-Time,Intermediate,United Kingdom,131752,Medium,2022
Analytics Engineer,Full-Time,Expert,United States,48000,Small,2022
Data Science Manager,Full-Time,Director,United States,260500,Medium,2022
Data Science Manager,Full-Time,Director,United States,175100,Medium,2022
Data Analyst,Full-Time,Junior,United States,55000,Small,2022
Data Analyst,Full-Time,Intermediate,United States,130000,Medium,2022
Applied Machine Learning Scientist,Full-Time,Expert,United Kingdom,77119,Large,2022
Data Scientist,Full-Time,Junior,Belgium,52008,Small,2022
Applied Machine Learning Scientist,Freelance,Intermediate,India,30523,Small,2022
Data Engineer,Full-Time,Expert,United States,206699,Medium,2022
Data Engineer,Full-Time,Expert,United States,99100,Medium,2022
Analytics Engineer,Full-Time,Intermediate,United States,200000,Medium,2022
Analytics Engineer,Full-Time,Intermediate,United States,54000,Medium,2022
Analytics Engineer,Full-Time,Junior,United States,130000,Large,2022
Data Engineer,Full-Time,Expert,United States,100000,Large,2022
Data Engineer,Full-Time,Expert,United States,80000,Large,2022
Data Scientist,Full-Time,Expert,United States,100000,Large,2022
Data Specialist,Full-Time,Expert,United States,221300,Large,2022
Data Specialist,Full-Time,Expert,United States,148700,Large,2022
Machine Learning Engineer,Full-Time,Junior,United Kingdom,30000,Large,2022
Data Analyst,Full-Time,Junior,France,28368,Medium,2022
Data Engineer,Full-Time,Intermediate,United Kingdom,91118,Medium,2022
Data Engineer,Full-Time,Intermediate,United Kingdom,61566,Medium,2022
Data Scientist,Full-Time,Intermediate,Germany,60938,Small,2022
Data Science Manager,Full-Time,Expert,United States,249260,Medium,2022
Data Science Manager,Full-Time,Expert,United States,185400,Medium,2022
Data Scientist,Full-Time,Intermediate,United Kingdom,80036,Medium,2022
Data Analyst,Full-Time,Expert,United States,128875,Medium,2022
Data Analyst,Full-Time,Expert,United States,93700,Medium,2022
Machine Learning Engineer,Full-Time,Expert,United States,100000,Medium,2022
Data Analyst,Full-Time,Expert,United States,136260,Medium,2022
Data Analyst,Full-Time,Expert,United States,109280,Medium,2022
Data Scientist,Full-Time,Expert,United States,92000,Large,2022
Data Engineer,Full-Time,Intermediate,United Kingdom,135446,Medium,2022
Data Engineer,Full-Time,Intermediate,United Kingdom,104663,Medium,2022
Data Engineer,Full-Time,Junior,United States,129000,Large,2022
Data Engineer,Full-Time,Junior,United States,86000,Large,2022
Business Data Analyst,Full-Time,Expert,United States,100000,Large,2022
Data Scientist,Full-Time,Intermediate,Turkey,25000,Medium,2022
Data Analyst,Full-Time,Intermediate,Singapore,65257,Medium,2022
AI Scientist,Full-Time,Intermediate,United States,200000,Medium,2022
Machine Learning Developer,Full-Time,Junior,United States,180000,Large,2022
Data Scientist,Full-Time,Intermediate,United States,153000,Large,2022
Data Analyst,Full-Time,Expert,United States,150075,Medium,2022
Data Analyst,Full-Time,Expert,United States,110925,Medium,2022
Machine Learning Scientist,Full-Time,Intermediate,Egypt,22800,Medium,2022
Data Analyst,Full-Time,Junior,Portugal,22809,Medium,2020
Data Analyst,Full-Time,Junior,Indonesia,15000,Large,2022
Data Science Manager,Full-Time,Expert,Australia,133766,Large,2022
Machine Learning Engineer,Full-Time,Junior,United States,83000,Large,2022
Data Scientist,Full-Time,Expert,United States,186000,Medium,2022
Data Scientist,Full-Time,Expert,United States,148800,Medium,2022
Data Analyst,Full-Time,Expert,United States,112900,Medium,2022
Data Analyst,Full-Time,Expert,United States,90320,Medium,2022
ML Engineer,Full-Time,Expert,United States,240000,Medium,2022
ML Engineer,Full-Time,Expert,United States,160000,Medium,2022
Data Science Manager,Full-Time,Expert,United States,300000,Medium,2022
Data Science Manager,Full-Time,Expert,United States,200000,Medium,2022
Data Engineer,Full-Time,Intermediate,Germany,65666,Small,2022
AI Scientist,Full-Time,Intermediate,United States,200000,Large,2022
Machine Learning Engineer,Full-Time,Intermediate,United Kingdom,116976,Medium,2022
Machine Learning Engineer,Full-Time,Intermediate,United Kingdom,92350,Medium,2022
AI Scientist,Full-Time,Intermediate,United States,120000,Medium,2022
Data Analytics Manager,Full-Time,Expert,United States,145000,Medium,2022
Data Analytics Manager,Full-Time,Expert,United States,105400,Medium,2022
Data Scientist,Full-Time,Junior,Germany,49268,Small,2020
Data Scientist,Full-Time,Expert,United States,215300,Large,2022
Data Scientist,Full-Time,Expert,United States,158200,Large,2022
Data Engineer,Full-Time,Expert,United States,209100,Large,2022
Machine Learning Engineer,Full-Time,Intermediate,Germany,84053,Medium,2022
Data Analyst,Full-Time,Expert,United States,164000,Medium,2022
Data Analyst,Full-Time,Expert,United States,132000,Medium,2022
Data Scientist,Full-Time,Expert,United States,123000,Medium,2022
ETL Developer,Full-Time,Intermediate,Greece,52533,Medium,2022
Lead Data Engineer,Full-Time,Director,Canada,115222,Small,2022
Data Engineer,Full-Time,Expert,United States,165400,Medium,2022
Data Engineer,Full-Time,Expert,United States,132320,Medium,2022
Data Architect,Full-Time,Expert,United States,208775,Medium,2022
Data Architect,Full-Time,Expert,United States,147800,Medium,2022
Data Engineer,Full-Time,Expert,United States,136994,Medium,2022
Data Engineer,Full-Time,Expert,United States,101570,Medium,2022
Head of Machine Learning,Full-Time,Director,India,76309,Large,2022
Machine Learning Engineer,Full-Time,Junior,United Kingdom,35093,Large,2022
Data Engineer,Full-Time,Expert,United States,183600,Large,2022
Data Engineer,Full-Time,Expert,United States,100800,Large,2022
Data Analyst,Full-Time,Intermediate,United Kingdom,49253,Medium,2022
Data Analyst,Full-Time,Intermediate,United Kingdom,36940,Medium,2022
Data Analyst,Full-Time,Intermediate,Spain,42026,Medium,2022
Data Analyst,Full-Time,Intermediate,Spain,31520,Medium,2022
Data Analyst,Full-Time,Intermediate,Greece,42026,Medium,2022
Data Analyst,Full-Time,Intermediate,Greece,31520,Medium,2022
Data Scientist,Full-Time,Expert,United States,140400,Large,2022
Data Engineer,Full-Time,Intermediate,Spain,63040,Medium,2022
Data Engineer,Full-Time,Intermediate,Spain,47280,Medium,2022
Data Scientist,Full-Time,Expert,United States,260000,Medium,2022
Data Scientist,Full-Time,Intermediate,United Kingdom,43096,Medium,2022
Data Engineer,Full-Time,Intermediate,Greece,63040,Medium,2022
Data Engineer,Full-Time,Intermediate,Greece,47280,Medium,2022
Data Engineer,Full-Time,Intermediate,United Kingdom,55410,Medium,2022
Machine Learning Engineer,Full-Time,Intermediate,Italy,51064,Large,2021
Data Science Engineer,Full-Time,Expert,Mexico,60000,Large,2022
Data Engineer,Full-Time,Intermediate,United States,82900,Medium,2022
Data Engineer,Full-Time,Intermediate,United States,63900,Medium,2022
Machine Learning Scientist,Full-Time,Intermediate,United States,160000,Large,2022
Machine Learning Scientist,Full-Time,Intermediate,United States,112300,Large,2022
Data Science Manager,Full-Time,Intermediate,United States,241000,Medium,2022
Data Science Manager,Full-Time,Intermediate,United States,159000,Medium,2022
Data Scientist,Full-Time,Expert,United States,80000,Medium,2022
Data Analyst,Full-Time,Intermediate,United States,58000,Small,2022
Data Engineer,Full-Time,Expert,United States,136000,Medium,2022
Data Engineer,Full-Time,Expert,United States,108800,Medium,2022
Data Engineer,Full-Time,Director,United States,242000,Medium,2022
Data Scientist,Full-Time,Intermediate,United Kingdom,61566,Medium,2022
Data Scientist,Full-Time,Intermediate,United Kingdom,36940,Medium,2022
Data Engineer,Full-Time,Intermediate,United Kingdom,49253,Medium,2022
Data Scientist,Full-Time,Expert,United States,165220,Medium,2022
Data Scientist,Full-Time,Expert,United States,120160,Medium,2022
Data Analyst,Full-Time,Expert,United States,124190,Medium,2022
Data Engineer,Full-Time,Expert,United States,181940,Medium,2022
Data Engineer,Full-Time,Expert,United States,220110,Medium,2022
Data Engineer,Full-Time,Expert,United States,160080,Medium,2022
Data Scientist,Full-Time,Expert,United States,120000,Large,2022
Data Analyst,Full-Time,Intermediate,United States,126500,Medium,2022
Data Analyst,Full-Time,Intermediate,United States,106260,Medium,2022
Data Analyst,Full-Time,Expert,United States,155000,Medium,2022
Data Analyst,Full-Time,Expert,United States,120600,Medium,2022
Data Analyst,Full-Time,Expert,United States,102100,Medium,2022
Data Analyst,Full-Time,Expert,United States,84900,Medium,2022
Data Scientist,Full-Time,Expert,United States,136620,Medium,2022
Data Scientist,Full-Time,Expert,United States,99360,Medium,2022
Data Scientist,Full-Time,Expert,United Kingdom,110820,Medium,2022
Data Scientist,Full-Time,Expert,United Kingdom,98506,Medium,2022
Data Engineer,Full-Time,Junior,United Kingdom,43096,Medium,2022
Data Analyst,Full-Time,Director,United States,130000,Medium,2022
Data Analyst,Full-Time,Director,United States,110000,Medium,2022
Data Analyst,Full-Time,Expert,United States,170000,Medium,2022
Data Science Manager,Full-Time,Expert,United States,161342,Medium,2022
Data Science Manager,Full-Time,Expert,United States,137141,Medium,2022
Data Scientist,Full-Time,Expert,United States,167000,Medium,2022
Data Engineer,Full-Time,Expert,United Kingdom,73880,Medium,2022
Data Scientist,Full-Time,Expert,United States,211500,Medium,2022
Data Scientist,Full-Time,Expert,United States,138600,Medium,2022
Data Architect,Full-Time,Expert,Canada,192400,Medium,2022
Data Architect,Full-Time,Expert,Canada,90700,Medium,2022
Data Analyst,Full-Time,Expert,Canada,130000,Medium,2022
Data Analyst,Full-Time,Expert,Canada,61300,Medium,2022
Data Engineer,Full-Time,Expert,United States,160000,Large,2022
Data Engineer,Full-Time,Expert,United States,113000,Large,2022
Data Scientist,Full-Time,Expert,United States,95550,Medium,2022
Data Analyst,Full-Time,Intermediate,United States,167000,Medium,2022
Data Analyst,Full-Time,Intermediate,United States,115500,Medium,2022
Data Engineer,Full-Time,Expert,United States,243900,Medium,2022
Data Engineer,Full-Time,Expert,United States,156600,Medium,2022
Data Analyst,Full-Time,Expert,United States,136600,Medium,2022
Data Engineer,Full-Time,Expert,United States,128875,Medium,2022
Data Engineer,Full-Time,Expert,United States,93700,Medium,2022
Head of Data Science,Full-Time,Director,United States,224000,Medium,2022
Head of Data Science,Full-Time,Director,United States,167875,Medium,2022
Analytics Engineer,Full-Time,Director,United States,175000,Medium,2022
Analytics Engineer,Full-Time,Director,United States,135000,Medium,2022
Data Scientist,Full-Time,Expert,United States,205300,Large,2022
Data Scientist,Full-Time,Expert,United States,176000,Medium,2022
Data Engineer,Full-Time,Expert,United States,200100,Medium,2022
Data Engineer,Full-Time,Expert,United States,70500,Medium,2022
Data Engineer,Full-Time,Expert,United States,54000,Medium,2022
Data Scientist,Full-Time,Expert,United States,205300,Medium,2022
Data Scientist,Full-Time,Expert,United States,140400,Medium,2022
Analytics Engineer,Full-Time,Expert,United States,205300,Medium,2022
Analytics Engineer,Full-Time,Expert,United States,184700,Medium,2022
Data Engineer,Full-Time,Expert,United States,175100,Medium,2022
Data Engineer,Full-Time,Expert,United States,140250,Medium,2022
Data Analyst,Full-Time,Expert,United States,116150,Medium,2022
Data Analyst,Full-Time,Expert,United States,99050,Medium,2022
Data Analyst,Full-Time,Intermediate,Canada,85000,Medium,2022
Data Analyst,Full-Time,Intermediate,Canada,75000,Medium,2022
Machine Learning Engineer,Full-Time,Expert,United States,214000,Medium,2022
Machine Learning Engineer,Full-Time,Expert,United States,192600,Medium,2022
Data Architect,Full-Time,Expert,United States,266400,Medium,2022
Data Architect,Full-Time,Expert,United States,213120,Medium,2022
Data Scientist,Full-Time,Intermediate,United States,141300,Medium,2022
Data Scientist,Full-Time,Intermediate,United States,102100,Medium,2022
Data Engineer,Full-Time,Intermediate,United States,206699,Medium,2022
Data Engineer,Full-Time,Intermediate,United States,99100,Medium,2022
Data Engineer,Full-Time,Expert,United States,110500,Medium,2022
Data Analyst,Full-Time,Intermediate,United Kingdom,61566,Medium,2022
Data Analyst,Full-Time,Intermediate,United Kingdom,43096,Medium,2022
Data Analyst,Full-Time,Expert,United States,60000,Medium,2022
Data Scientist,Full-Time,Expert,United States,230000,Medium,2022
Data Analytics Manager,Full-Time,Expert,United States,150260,Medium,2022
Data Analytics Manager,Full-Time,Expert,United States,109280,Medium,2022
Data Analyst,Full-Time,Junior,Canada,67000,Medium,2022
Data Analyst,Full-Time,Junior,Canada,52000,Medium,2022
Data Analyst,Full-Time,Expert,United States,129000,Medium,2022
Data Analyst,Full-Time,Expert,United States,69000,Medium,2022
Data Engineer,Full-Time,Expert,United States,25000,Medium,2022
Data Analyst,Full-Time,Expert,United States,126500,Medium,2022
Data Analyst,Full-Time,Expert,United States,106260,Medium,2022
Data Analyst,Full-Time,Intermediate,United States,135000,Medium,2022
Data Analyst,Full-Time,Intermediate,United States,50000,Medium,2022
Data Scientist,Full-Time,Intermediate,United Kingdom,172386,Medium,2022
Data Scientist,Full-Time,Intermediate,United Kingdom,86193,Medium,2022
Machine Learning Engineer,Full-Time,Expert,United States,220000,Medium,2022
Data Scientist,Full-Time,Intermediate,United States,200000,Medium,2022
Machine Learning Engineer,Full-Time,Expert,United Arab Emirates,120000,Small,2022
Machine Learning Engineer,Full-Time,Expert,United Arab Emirates,65000,Small,2022
Data Engineer,Full-Time,Director,United States,324000,Medium,2022
Data Engineer,Full-Time,Director,United States,216000,Medium,2022
Data Scientist,Full-Time,Expert,United States,185100,Medium,2022
Data Scientist,Full-Time,Expert,United States,104890,Medium,2022
Machine Learning Developer,Full-Time,Intermediate,Canada,76814,Medium,2022
Machine Learning Manager,Full-Time,Expert,Canada,117104,Large,2020
Director of Data Science,Full-Time,Director,Canada,192037,Large,2022
Machine Learning Engineer,Full-Time,Intermediate,United States,120000,Small,2022
Business Data Analyst,Full-Time,Intermediate,India,17805,Medium,2022
Data Scientist,Full-Time,Intermediate,India,30523,Large,2022
Machine Learning Infrastructure Engineer,Full-Time,Intermediate,Portugal,55685,Large,2022
Data Engineer,Part-Time,Intermediate,Germany,52533,Large,2022
Data Scientist,Full-Time,Junior,India,17805,Medium,2022
Applied Machine Learning Scientist,Full-Time,Intermediate,United States,75000,Large,2022
Applied Data Scientist,Full-Time,Intermediate,United States,157000,Large,2022
Business Data Analyst,Full-Time,Intermediate,Canada,69133,Large,2022
Data Engineer,Full-Time,Junior,United States,65000,Small,2022
Machine Learning Engineer,Full-Time,Expert,Ireland,68293,Small,2022
Data Scientist,Full-Time,Intermediate,United States,109000,Large,2021
Data Scientist,Full-Time,Intermediate,Canada,67597,Medium,2022
